CODE;DATE;BREVETS
NZ;2004-01-01;130316
NZ;2005-01-01;137321
NZ;2006-01-01;144686
NZ;2007-01-01;152530
NZ;2008-01-01;158254
NZ;2009-01-01;164612
NZ;2010-01-01;171248
NZ;2011-01-01;177457
NZ;2012-01-01;184556
NZ;2013-01-01;191337
NZ;2014-01-01;199065
NZ;2015-01-01;205566
NZ;2016-01-01;211952
NZ;2017-01-01;218112
NZ;2018-01-01;224350
NI;1980-01-01;0
NI;1981-01-01;0
NI;1982-01-01;0
NI;1983-01-01;64
NI;1984-01-01;113
NI;1985-01-01;148
NI;1986-01-01;187
NI;1987-01-01;187
NI;1988-01-01;187
NI;1989-01-01;187
NI;1990-01-01;187
NI;1991-01-01;187
NI;1992-01-01;229
NI;1993-01-01;265
NI;1994-01-01;265
NI;1995-01-01;300
NI;1996-01-01;300
NI;1997-01-01;303
NI;1998-01-01;315
NI;1999-01-01;460
NI;2000-01-01;603
NI;2001-01-01;603
NI;2002-01-01;603
NI;2003-01-01;603
NI;2004-01-01;603
NI;2005-01-01;603
NI;2006-01-01;603
NI;2007-01-01;603
NI;2008-01-01;603
NI;2009-01-01;603
NI;2010-01-01;603
NI;2011-01-01;813
NI;2012-01-01;989
NI;2013-01-01;1116
NI;2014-01-01;1262
NI;2015-01-01;1262
NI;2016-01-01;1262
NI;2017-01-01;1262
NI;2018-01-01;1262
NG;1980-01-01;0
NG;1981-01-01;0
NG;1982-01-01;0
NG;1983-01-01;0
NG;1984-01-01;0
NG;1985-01-01;441
NG;1986-01-01;441
NG;1987-01-01;441
NG;1988-01-01;441
NG;1989-01-01;441
NG;1990-01-01;699
NG;1991-01-01;699
NG;1992-01-01;699
NG;1993-01-01;699
NG;1994-01-01;699
NG;1995-01-01;699
NG;1996-01-01;699
NG;1997-01-01;699
NG;1998-01-01;699
NG;1999-01-01;699
NG;2000-01-01;699
NG;2001-01-01;699
NG;2002-01-01;699
NG;2003-01-01;699
NG;2004-01-01;699
NG;2005-01-01;699
NG;2006-01-01;699
NG;2007-01-01;699
NG;2008-01-01;699
NG;2009-01-01;699
NG;2010-01-01;699
NG;2011-01-01;1510
NG;2012-01-01;2228
NG;2013-01-01;3147
NG;2014-01-01;3147
NG;2015-01-01;3147
NG;2016-01-01;3382
NG;2017-01-01;3662
NG;2018-01-01;4000
R5;1980-01-01;0
R5;1981-01-01;0
R5;1982-01-01;0
R5;1983-01-01;0
R5;1984-01-01;0
R5;1985-01-01;0
R5;1986-01-01;0
R5;1987-01-01;0
R5;1988-01-01;0
R5;1989-01-01;0
R5;1990-01-01;0
R5;1991-01-01;0
R5;1992-01-01;0
R5;1993-01-01;0
R5;1994-01-01;0
R5;1995-01-01;0
R5;1996-01-01;0
R5;1997-01-01;249100
R5;1998-01-01;520100
R5;1999-01-01;823100
R5;2000-01-01;1158600
R5;2001-01-01;1524800
R5;2002-01-01;1899000
R5;2003-01-01;2278700
R5;2004-01-01;2673800
R5;2005-01-01;3104400
R5;2006-01-01;3572400
R5;2007-01-01;4068700
R5;2008-01-01;4567100
R5;2009-01-01;5060700
R5;2010-01-01;5586400
R5;2011-01-01;6125100
R5;2012-01-01;6703200
R5;2013-01-01;7309600
R5;2014-01-01;7923900
R5;2015-01-01;8550300
R5;2016-01-01;9190600
R5;2017-01-01;9832600
R5;2018-01-01;10465900
MK;1980-01-01;0
MK;1981-01-01;0
MK;1982-01-01;0
MK;1983-01-01;0
MK;1984-01-01;0
MK;1985-01-01;0
MK;1986-01-01;0
MK;1987-01-01;0
MK;1988-01-01;0
MK;1989-01-01;0
MK;1990-01-01;0
MK;1991-01-01;0
MK;1992-01-01;0
MK;1993-01-01;128
MK;1994-01-01;364
MK;1995-01-01;540
MK;1996-01-01;605
MK;1997-01-01;789
MK;1998-01-01;933
MK;1999-01-01;999
MK;2000-01-01;1123
MK;2001-01-01;1248
MK;2002-01-01;1499
MK;2003-01-01;1570
MK;2004-01-01;1623
MK;2005-01-01;1691
MK;2006-01-01;1750
MK;2007-01-01;1868
MK;2008-01-01;1907
MK;2009-01-01;1957
MK;2010-01-01;1985
MK;2011-01-01;2025
MK;2012-01-01;2078
MK;2013-01-01;2124
MK;2014-01-01;2124
MK;2015-01-01;2124
MK;2016-01-01;2124
MK;2017-01-01;2124
MK;2018-01-01;2124
NO;1980-01-01;3963
NO;1981-01-01;8462
NO;1982-01-01;12888
NO;1983-01-01;17781
NO;1984-01-01;23074
NO;1985-01-01;27691
NO;1986-01-01;32113
NO;1987-01-01;37613
NO;1988-01-01;43450
NO;1989-01-01;48789
NO;1990-01-01;54433
NO;1991-01-01;59570
NO;1992-01-01;64631
NO;1993-01-01;69548
NO;1994-01-01;74694
NO;1995-01-01;80102
NO;1996-01-01;85729
NO;1997-01-01;91944
NO;1998-01-01;98163
NO;1999-01-01;104753
NO;2000-01-01;111453
NO;2001-01-01;117884
NO;2002-01-01;124171
NO;2003-01-01;130032
NO;2004-01-01;135522
NO;2005-01-01;141508
NO;2006-01-01;147584
NO;2007-01-01;154240
NO;2008-01-01;159670
NO;2009-01-01;163274
NO;2010-01-01;165087
NO;2011-01-01;166863
NO;2012-01-01;168427
NO;2013-01-01;170176
NO;2014-01-01;171739
NO;2015-01-01;173544
NO;2016-01-01;175604
NO;2017-01-01;177664
NO;2018-01-01;179338
R6;1980-01-01;0
R6;1981-01-01;0
R6;1982-01-01;0
R6;1983-01-01;0
R6;1984-01-01;0
R6;1985-01-01;0
R6;1986-01-01;0
R6;1987-01-01;0
R6;1988-01-01;0
R6;1989-01-01;0
R6;1990-01-01;0
R6;1991-01-01;0
R6;1992-01-01;0
R6;1993-01-01;0
R6;1994-01-01;0
R6;1995-01-01;0
R6;1996-01-01;0
R6;1997-01-01;27000
R6;1998-01-01;50600
R6;1999-01-01;78400
R6;2000-01-01;107500
R6;2001-01-01;137500
R6;2002-01-01;167000
R6;2003-01-01;195500
R6;2004-01-01;224900
R6;2005-01-01;255800
R6;2006-01-01;289200
R6;2007-01-01;323900
R6;2008-01-01;356000
R6;2009-01-01;386100
R6;2010-01-01;417700
R6;2011-01-01;449500
R6;2012-01-01;483000
R6;2013-01-01;519600
R6;2014-01-01;553400
R6;2015-01-01;588600
R6;2016-01-01;623400
R6;2017-01-01;658500
R6;2018-01-01;694700
OM;1980-01-01;0
OM;1981-01-01;0
OM;1982-01-01;0
OM;1983-01-01;0
OM;1984-01-01;0
OM;1985-01-01;0
OM;1986-01-01;0
OM;1987-01-01;0
OM;1988-01-01;0
OM;1989-01-01;0
OM;1990-01-01;0
OM;1991-01-01;0
OM;1992-01-01;0
OM;1993-01-01;0
OM;1994-01-01;0
OM;1995-01-01;0
OM;1996-01-01;0
OM;1997-01-01;0
OM;1998-01-01;0
OM;1999-01-01;0
OM;2000-01-01;0
OM;2001-01-01;0
OM;2002-01-01;0
OM;2003-01-01;0
OM;2004-01-01;0
OM;2005-01-01;0
OM;2006-01-01;0
OM;2007-01-01;0
OM;2008-01-01;0
OM;2009-01-01;0
OM;2010-01-01;0
OM;2011-01-01;0
OM;2012-01-01;0
OM;2013-01-01;0
OM;2014-01-01;0
OM;2015-01-01;346
OM;2016-01-01;715
OM;2017-01-01;1106
OM;2018-01-01;1526
PK;1980-01-01;406
PK;1981-01-01;406
PK;1982-01-01;406
PK;1983-01-01;406
PK;1984-01-01;406
PK;1985-01-01;406
PK;1986-01-01;406
PK;1987-01-01;406
PK;1988-01-01;406
PK;1989-01-01;406
PK;1990-01-01;953
PK;1991-01-01;1477
PK;1992-01-01;2099
PK;1993-01-01;2735
PK;1994-01-01;3340
PK;1995-01-01;4039
PK;1996-01-01;4854
PK;1997-01-01;5930
PK;1998-01-01;7250
PK;1999-01-01;8383
PK;2000-01-01;9578
PK;2001-01-01;10804
PK;2002-01-01;11916
PK;2003-01-01;13043
PK;2004-01-01;14124
PK;2005-01-01;15408
PK;2006-01-01;17146
PK;2007-01-01;18704
PK;2008-01-01;20249
PK;2009-01-01;21461
PK;2010-01-01;22555
PK;2011-01-01;23508
PK;2012-01-01;24402
PK;2013-01-01;25336
PK;2014-01-01;26258
PK;2015-01-01;27144
PK;2016-01-01;27984
PK;2017-01-01;28682
PK;2018-01-01;29574
PA;1980-01-01;105
PA;1981-01-01;203
PA;1982-01-01;307
PA;1983-01-01;457
PA;1984-01-01;570
PA;1985-01-01;662
PA;1986-01-01;756
PA;1987-01-01;832
PA;1988-01-01;920
PA;1989-01-01;970
PA;1990-01-01;1038
PA;1991-01-01;1125
PA;1992-01-01;1209
PA;1993-01-01;1309
PA;1994-01-01;1406
PA;1995-01-01;1484
PA;1996-01-01;1657
PA;1997-01-01;1657
PA;1998-01-01;1657
PA;1999-01-01;1657
PA;2000-01-01;1817
PA;2001-01-01;2031
PA;2002-01-01;2261
PA;2003-01-01;2521
PA;2004-01-01;2739
PA;2005-01-01;3042
PA;2006-01-01;3482
PA;2007-01-01;3957
PA;2008-01-01;4328
PA;2009-01-01;4698
PA;2010-01-01;5166
PA;2011-01-01;5607
PA;2012-01-01;5841
PA;2013-01-01;5928
PA;2014-01-01;6215
PA;2015-01-01;6618
PA;2016-01-01;7035
PA;2017-01-01;7444
PA;2018-01-01;7941
PG;1980-01-01;0
PG;1981-01-01;0
PG;1982-01-01;0
PG;1983-01-01;0
PG;1984-01-01;0
PG;1985-01-01;0
PG;1986-01-01;0
PG;1987-01-01;0
PG;1988-01-01;0
PG;1989-01-01;0
PG;1990-01-01;0
PG;1991-01-01;0
PG;1992-01-01;0
PG;1993-01-01;0
PG;1994-01-01;0
PG;1995-01-01;0
PG;1996-01-01;0
PG;1997-01-01;0
PG;1998-01-01;0
PG;1999-01-01;0
PG;2000-01-01;0
PG;2001-01-01;0
PG;2002-01-01;0
PG;2003-01-01;0
PG;2004-01-01;0
PG;2005-01-01;0
PG;2006-01-01;0
PG;2007-01-01;0
PG;2008-01-01;46
PG;2009-01-01;46
PG;2010-01-01;46
PG;2011-01-01;46
PG;2012-01-01;46
PG;2013-01-01;125
PG;2014-01-01;125
PG;2015-01-01;172
PG;2016-01-01;172
PG;2017-01-01;172
PG;2018-01-01;172
PY;1980-01-01;0
PY;1981-01-01;0
PY;1982-01-01;0
PY;1983-01-01;55
PY;1984-01-01;97
PY;1985-01-01;139
PY;1986-01-01;139
PY;1987-01-01;139
PY;1988-01-01;139
PY;1989-01-01;179
PY;1990-01-01;231
PY;1991-01-01;231
PY;1992-01-01;295
PY;1993-01-01;396
PY;1994-01-01;396
PY;1995-01-01;396
PY;1996-01-01;396
PY;1997-01-01;396
PY;1998-01-01;396
PY;1999-01-01;396
PY;2000-01-01;618
PY;2001-01-01;883
PY;2002-01-01;1065
PY;2003-01-01;1250
PY;2004-01-01;1455
PY;2005-01-01;1720
PY;2006-01-01;2105
PY;2007-01-01;2437
PY;2008-01-01;2715
PY;2009-01-01;2976
PY;2010-01-01;3341
PY;2011-01-01;3341
PY;2012-01-01;3341
PY;2013-01-01;3341
PY;2014-01-01;3341
PY;2015-01-01;3341
PY;2016-01-01;3341
PY;2017-01-01;3341
PY;2018-01-01;3691
PE;1980-01-01;362
PE;1981-01-01;787
PE;1982-01-01;1137
PE;1983-01-01;1480
PE;1984-01-01;1480
PE;1985-01-01;1732
PE;1986-01-01;1988
PE;1987-01-01;2225
PE;1988-01-01;2472
PE;1989-01-01;2472
PE;1990-01-01;2740
PE;1991-01-01;2987
PE;1992-01-01;3270
PE;1993-01-01;3558
PE;1994-01-01;3956
PE;1995-01-01;3956
PE;1996-01-01;4573
PE;1997-01-01;5377
PE;1998-01-01;5377
PE;1999-01-01;6369
PE;2000-01-01;7447
PE;2001-01-01;8457
PE;2002-01-01;9326
PE;2003-01-01;10250
PE;2004-01-01;11073
PE;2005-01-01;12093
PE;2006-01-01;13364
PE;2007-01-01;14723
PE;2008-01-01;16258
PE;2009-01-01;16952
PE;2010-01-01;17252
PE;2011-01-01;18420
PE;2012-01-01;19610
PE;2013-01-01;20876
PE;2014-01-01;22163
PE;2015-01-01;23412
PE;2016-01-01;24575
PE;2017-01-01;25794
PE;2018-01-01;27016
PH;1980-01-01;1573
PH;1981-01-01;3178
PH;1982-01-01;4826
PH;1983-01-01;6502
PH;1984-01-01;7798
PH;1985-01-01;9378
PH;1986-01-01;10832
PH;1987-01-01;12476
PH;1988-01-01;14179
PH;1989-01-01;16022
PH;1990-01-01;17991
PH;1991-01-01;19912
PH;1992-01-01;21732
PH;1993-01-01;23770
PH;1994-01-01;25916
PH;1995-01-01;28292
PH;1996-01-01;31089
PH;1997-01-01;34654
PH;1998-01-01;38097
PH;1999-01-01;41458
PH;2000-01-01;45094
PH;2001-01-01;47699
PH;2002-01-01;48553
PH;2003-01-01;50426
PH;2004-01-01;53122
PH;2005-01-01;56094
PH;2006-01-01;59351
PH;2007-01-01;62824
PH;2008-01-01;66137
PH;2009-01-01;69134
PH;2010-01-01;72527
PH;2011-01-01;75723
PH;2012-01-01;78717
PH;2013-01-01;82002
PH;2014-01-01;85591
PH;2015-01-01;89325
PH;2016-01-01;92744
PH;2017-01-01;96139
PH;2018-01-01;100439
PL;1980-01-01;7842
PL;1981-01-01;13400
PL;1982-01-01;18872
PL;1983-01-01;24396
PL;1984-01-01;30284
PL;1985-01-01;36178
PL;1986-01-01;42377
PL;1987-01-01;48828
PL;1988-01-01;55871
PL;1989-01-01;62008
PL;1990-01-01;67429
PL;1991-01-01;71904
PL;1992-01-01;76149
PL;1993-01-01;79821
PL;1994-01-01;83824
PL;1995-01-01;87684
PL;1996-01-01;91392
PL;1997-01-01;97741
PL;1998-01-01;104276
PL;1999-01-01;111232
PL;2000-01-01;118535
PL;2001-01-01;125065
PL;2002-01-01;131670
PL;2003-01-01;137911
PL;2004-01-01;145651
PL;2005-01-01;152234
PL;2006-01-01;155046
PL;2007-01-01;157799
PL;2008-01-01;160577
PL;2009-01-01;163717
PL;2010-01-01;167147
PL;2011-01-01;171270
PL;2012-01-01;175927
PL;2013-01-01;180338
PL;2014-01-01;184434
PL;2015-01-01;189249
PL;2016-01-01;193645
PL;2017-01-01;197686
PL;2018-01-01;202008
PT;1980-01-01;1823
PT;1981-01-01;3756
PT;1982-01-01;5582
PT;1983-01-01;7433
PT;1984-01-01;9285
PT;1985-01-01;11276
PT;1986-01-01;13544
PT;1987-01-01;15863
PT;1988-01-01;18327
PT;1989-01-01;21724
PT;1990-01-01;25366
PT;1991-01-01;28921
PT;1992-01-01;30128
PT;1993-01-01;30396
PT;1994-01-01;30587
PT;1995-01-01;30788
PT;1996-01-01;30950
PT;1997-01-01;31122
PT;1998-01-01;31279
PT;1999-01-01;31474
PT;2000-01-01;31620
PT;2001-01-01;31783
PT;2002-01-01;31962
PT;2003-01-01;32127
PT;2004-01-01;32314
PT;2005-01-01;32519
PT;2006-01-01;32739
PT;2007-01-01;33020
PT;2008-01-01;33425
PT;2009-01-01;34042
PT;2010-01-01;34587
PT;2011-01-01;35233
PT;2012-01-01;35880
PT;2013-01-01;36549
PT;2014-01-01;37289
PT;2015-01-01;38234
PT;2016-01-01;38985
PT;2017-01-01;39665
PT;2018-01-01;40355
QA;1980-01-01;0
QA;1981-01-01;0
QA;1982-01-01;0
QA;1983-01-01;0
QA;1984-01-01;0
QA;1985-01-01;0
QA;1986-01-01;0
QA;1987-01-01;0
QA;1988-01-01;0
QA;1989-01-01;0
QA;1990-01-01;0
QA;1991-01-01;0
QA;1992-01-01;0
QA;1993-01-01;0
QA;1994-01-01;0
QA;1995-01-01;0
QA;1996-01-01;0
QA;1997-01-01;0
QA;1998-01-01;0
QA;1999-01-01;0
QA;2000-01-01;0
QA;2001-01-01;0
QA;2002-01-01;0
QA;2003-01-01;0
QA;2004-01-01;0
QA;2005-01-01;0
QA;2006-01-01;0
QA;2007-01-01;0
QA;2008-01-01;0
QA;2009-01-01;0
QA;2010-01-01;0
QA;2011-01-01;0
QA;2012-01-01;61
QA;2013-01-01;393
QA;2014-01-01;875
QA;2015-01-01;875
QA;2016-01-01;1439
QA;2017-01-01;2032
QA;2018-01-01;2032
KR;1980-01-01;5070
KR;1981-01-01;10373
KR;1982-01-01;16297
KR;1983-01-01;22691
KR;1984-01-01;31324
KR;1985-01-01;41909
KR;1986-01-01;54664
KR;1987-01-01;71721
KR;1988-01-01;91772
KR;1989-01-01;115087
KR;1990-01-01;140907
KR;1991-01-01;169040
KR;1992-01-01;200113
KR;1993-01-01;236606
KR;1994-01-01;282318
KR;1995-01-01;360817
KR;1996-01-01;451143
KR;1997-01-01;543827
KR;1998-01-01;619060
KR;1999-01-01;699702
KR;2000-01-01;801712
KR;2001-01-01;906324
KR;2002-01-01;1012460
KR;2003-01-01;1131111
KR;2004-01-01;1271226
KR;2005-01-01;1432147
KR;2006-01-01;1598336
KR;2007-01-01;1770805
KR;2008-01-01;1941437
KR;2009-01-01;2104960
KR;2010-01-01;2275061
KR;2011-01-01;2453985
KR;2012-01-01;2642900
KR;2013-01-01;2847489
KR;2014-01-01;3057781
KR;2015-01-01;3271475
KR;2016-01-01;3480305
KR;2017-01-01;3685080
KR;2018-01-01;3895072
MD;1980-01-01;0
MD;1981-01-01;0
MD;1982-01-01;0
MD;1983-01-01;0
MD;1984-01-01;0
MD;1985-01-01;0
MD;1986-01-01;0
MD;1987-01-01;0
MD;1988-01-01;0
MD;1989-01-01;0
MD;1990-01-01;0
MD;1991-01-01;0
MD;1992-01-01;0
MD;1993-01-01;103
MD;1994-01-01;636
MD;1995-01-01;945
MD;1996-01-01;1369
MD;1997-01-01;1721
MD;1998-01-01;2001
MD;1999-01-01;2272
MD;2000-01-01;2522
MD;2001-01-01;2976
MD;2002-01-01;3245
MD;2003-01-01;3541
MD;2004-01-01;3847
MD;2005-01-01;4235
MD;2006-01-01;4547
MD;2007-01-01;4894
MD;2008-01-01;5189
MD;2009-01-01;5328
MD;2010-01-01;5478
MD;2011-01-01;5586
MD;2012-01-01;5701
MD;2013-01-01;5797
MD;2014-01-01;5936
MD;2015-01-01;6060
MD;2016-01-01;6215
MD;2017-01-01;6325
MD;2018-01-01;6438
RO;1980-01-01;3295
RO;1981-01-01;6457
RO;1982-01-01;9819
RO;1983-01-01;13414
RO;1984-01-01;17317
RO;1985-01-01;21897
RO;1986-01-01;26516
RO;1987-01-01;31628
RO;1988-01-01;37424
RO;1989-01-01;43483
RO;1990-01-01;46539
RO;1991-01-01;48915
RO;1992-01-01;50792
RO;1993-01-01;52834
RO;1994-01-01;54967
RO;1995-01-01;57199
RO;1996-01-01;59666
RO;1997-01-01;62096
RO;1998-01-01;64289
RO;1999-01-01;65680
RO;2000-01-01;66970
RO;2001-01-01;68375
RO;2002-01-01;70216
RO;2003-01-01;71390
RO;2004-01-01;72527
RO;2005-01-01;73511
RO;2006-01-01;74387
RO;2007-01-01;75273
RO;2008-01-01;76304
RO;2009-01-01;77395
RO;2010-01-01;78813
RO;2011-01-01;80276
RO;2012-01-01;81353
RO;2013-01-01;82399
RO;2014-01-01;83435
RO;2015-01-01;84488
RO;2016-01-01;85551
RO;2017-01-01;86729
RO;2018-01-01;87876
RU;1980-01-01;0
RU;1981-01-01;0
RU;1982-01-01;0
RU;1983-01-01;0
RU;1984-01-01;0
RU;1985-01-01;0
RU;1986-01-01;0
RU;1987-01-01;0
RU;1988-01-01;0
RU;1989-01-01;0
RU;1990-01-01;0
RU;1991-01-01;0
RU;1992-01-01;51344
RU;1993-01-01;83821
RU;1994-01-01;109566
RU;1995-01-01;134010
RU;1996-01-01;160004
RU;1997-01-01;183233
RU;1998-01-01;207986
RU;1999-01-01;235830
RU;2000-01-01;268167
RU;2001-01-01;302257
RU;2002-01-01;335565
RU;2003-01-01;370435
RU;2004-01-01;400625
RU;2005-01-01;432878
RU;2006-01-01;470569
RU;2007-01-01;510008
RU;2008-01-01;551857
RU;2009-01-01;590421
RU;2010-01-01;632921
RU;2011-01-01;674335
RU;2012-01-01;718546
RU;2013-01-01;763460
RU;2014-01-01;803768
RU;2015-01-01;849285
RU;2016-01-01;890872
RU;2017-01-01;927755
RU;2018-01-01;965712
RW;1980-01-01;3
RW;1981-01-01;10
RW;1982-01-01;12
RW;1983-01-01;15
RW;1984-01-01;21
RW;1985-01-01;22
RW;1986-01-01;23
RW;1987-01-01;25
RW;1988-01-01;31
RW;1989-01-01;32
RW;1990-01-01;36
RW;1991-01-01;37
RW;1992-01-01;39
RW;1993-01-01;39
RW;1994-01-01;42
RW;1995-01-01;42
RW;1996-01-01;42
RW;1997-01-01;42
RW;1998-01-01;42
RW;1999-01-01;46
RW;2000-01-01;46
RW;2001-01-01;46
RW;2002-01-01;46
RW;2003-01-01;46
RW;2004-01-01;46
RW;2005-01-01;46
RW;2006-01-01;46
RW;2007-01-01;46
RW;2008-01-01;46
RW;2009-01-01;46
RW;2010-01-01;46
RW;2011-01-01;46
RW;2012-01-01;116
RW;2013-01-01;116
RW;2014-01-01;128
RW;2015-01-01;134
RW;2016-01-01;140
RW;2017-01-01;146
RW;2018-01-01;153
KN;1980-01-01;0
KN;1981-01-01;0
KN;1982-01-01;0
KN;1983-01-01;0
KN;1984-01-01;0
KN;1985-01-01;0
KN;1986-01-01;0
KN;1987-01-01;0
KN;1988-01-01;0
KN;1989-01-01;0
KN;1990-01-01;0
KN;1991-01-01;0
KN;1992-01-01;0
KN;1993-01-01;0
KN;1994-01-01;0
KN;1995-01-01;0
KN;1996-01-01;0
KN;1997-01-01;0
KN;1998-01-01;0
KN;1999-01-01;0
KN;2000-01-01;0
KN;2001-01-01;0
KN;2002-01-01;0
KN;2003-01-01;0
KN;2004-01-01;0
KN;2005-01-01;0
KN;2006-01-01;0
KN;2007-01-01;0
KN;2008-01-01;0
KN;2009-01-01;0
KN;2010-01-01;0
KN;2011-01-01;0
KN;2012-01-01;0
KN;2013-01-01;0
KN;2014-01-01;0
KN;2015-01-01;4
KN;2016-01-01;9
KN;2017-01-01;18
KN;2018-01-01;22
LC;1980-01-01;14
LC;1981-01-01;24
LC;1982-01-01;24
LC;1983-01-01;29
LC;1984-01-01;30
LC;1985-01-01;30
LC;1986-01-01;30
LC;1987-01-01;30
LC;1988-01-01;30
LC;1989-01-01;30
LC;1990-01-01;32
LC;1991-01-01;32
LC;1992-01-01;33
LC;1993-01-01;33
LC;1994-01-01;33
LC;1995-01-01;37
LC;1996-01-01;42
LC;1997-01-01;42
LC;1998-01-01;42
LC;1999-01-01;42
LC;2000-01-01;42
LC;2001-01-01;49
LC;2002-01-01;49
LC;2003-01-01;49
LC;2004-01-01;49
LC;2005-01-01;49
LC;2006-01-01;49
LC;2007-01-01;49
LC;2008-01-01;49
LC;2009-01-01;49
LC;2010-01-01;49
LC;2011-01-01;49
LC;2012-01-01;49
LC;2013-01-01;49
LC;2014-01-01;49
LC;2015-01-01;49
LC;2016-01-01;54
LC;2017-01-01;57
LC;2018-01-01;59
VC;1980-01-01;0
VC;1981-01-01;0
VC;1982-01-01;0
VC;1983-01-01;0
VC;1984-01-01;0
VC;1985-01-01;0
VC;1986-01-01;0
VC;1987-01-01;0
VC;1988-01-01;0
VC;1989-01-01;0
VC;1990-01-01;0
VC;1991-01-01;0
VC;1992-01-01;0
VC;1993-01-01;0
VC;1994-01-01;0
VC;1995-01-01;0
VC;1996-01-01;8
VC;1997-01-01;8
VC;1998-01-01;8
VC;1999-01-01;8
VC;2000-01-01;10
VC;2001-01-01;10
VC;2002-01-01;10
VC;2003-01-01;10
VC;2004-01-01;10
VC;2005-01-01;10
VC;2006-01-01;10
VC;2007-01-01;10
VC;2008-01-01;10
VC;2009-01-01;10
VC;2010-01-01;10
VC;2011-01-01;10
VC;2012-01-01;12
VC;2013-01-01;20
VC;2014-01-01;28
VC;2015-01-01;35
VC;2016-01-01;35
VC;2017-01-01;38
VC;2018-01-01;42
WS;1980-01-01;2
WS;1981-01-01;4
WS;1982-01-01;4
WS;1983-01-01;4
WS;1984-01-01;4
WS;1985-01-01;8
WS;1986-01-01;8
WS;1987-01-01;8
WS;1988-01-01;8
WS;1989-01-01;8
WS;1990-01-01;8
WS;1991-01-01;10
WS;1992-01-01;10
WS;1993-01-01;10
WS;1994-01-01;10
WS;1995-01-01;12
WS;1996-01-01;15
WS;1997-01-01;15
WS;1998-01-01;15
WS;1999-01-01;15
WS;2000-01-01;15
WS;2001-01-01;15
WS;2002-01-01;15
WS;2003-01-01;22
WS;2004-01-01;24
WS;2005-01-01;24
WS;2006-01-01;24
WS;2007-01-01;35
WS;2008-01-01;35
WS;2009-01-01;35
WS;2010-01-01;35
WS;2011-01-01;35
WS;2012-01-01;35
WS;2013-01-01;35
WS;2014-01-01;135
WS;2015-01-01;139
WS;2016-01-01;139
WS;2017-01-01;139
WS;2018-01-01;140
SM;1980-01-01;0
SM;1981-01-01;0
SM;1982-01-01;0
SM;1983-01-01;0
SM;1984-01-01;0
SM;1985-01-01;0
SM;1986-01-01;0
SM;1987-01-01;0
SM;1988-01-01;0
SM;1989-01-01;0
SM;1990-01-01;0
SM;1991-01-01;0
SM;1992-01-01;0
SM;1993-01-01;0
SM;1994-01-01;0
SM;1995-01-01;0
SM;1996-01-01;0
SM;1997-01-01;0
SM;1998-01-01;0
SM;1999-01-01;0
SM;2000-01-01;0
SM;2001-01-01;0
SM;2002-01-01;0
SM;2003-01-01;0
SM;2004-01-01;0
SM;2005-01-01;29
SM;2006-01-01;68
SM;2007-01-01;130
SM;2008-01-01;204
SM;2009-01-01;308
SM;2010-01-01;434
SM;2011-01-01;498
SM;2012-01-01;498
SM;2013-01-01;664
SM;2014-01-01;859
SM;2015-01-01;1162
SM;2016-01-01;1641
SM;2017-01-01;2259
SM;2018-01-01;2954
ST;1980-01-01;0
ST;1981-01-01;0
ST;1982-01-01;0
ST;1983-01-01;0
ST;1984-01-01;0
ST;1985-01-01;0
ST;1986-01-01;0
ST;1987-01-01;0
ST;1988-01-01;0
ST;1989-01-01;0
ST;1990-01-01;0
ST;1991-01-01;0
ST;1992-01-01;0
ST;1993-01-01;0
ST;1994-01-01;0
ST;1995-01-01;0
ST;1996-01-01;0
ST;1997-01-01;0
ST;1998-01-01;0
ST;1999-01-01;0
ST;2000-01-01;0
ST;2001-01-01;0
ST;2002-01-01;0
ST;2003-01-01;0
ST;2004-01-01;0
ST;2005-01-01;0
ST;2006-01-01;0
ST;2007-01-01;0
ST;2008-01-01;0
ST;2009-01-01;1
ST;2010-01-01;2
ST;2011-01-01;4
ST;2012-01-01;4
ST;2013-01-01;12
ST;2014-01-01;15
ST;2015-01-01;15
ST;2016-01-01;253
ST;2017-01-01;632
ST;2018-01-01;1040
SA;1980-01-01;0
SA;1981-01-01;0
SA;1982-01-01;0
SA;1983-01-01;0
SA;1984-01-01;0
SA;1985-01-01;0
SA;1986-01-01;0
SA;1987-01-01;0
SA;1988-01-01;0
SA;1989-01-01;70
SA;1990-01-01;525
SA;1991-01-01;1044
SA;1992-01-01;1670
SA;1993-01-01;2420
SA;1994-01-01;3140
SA;1995-01-01;3886
SA;1996-01-01;4723
SA;1997-01-01;5781
SA;1998-01-01;7112
SA;1999-01-01;8328
SA;2000-01-01;9201
SA;2001-01-01;9930
SA;2002-01-01;10543
SA;2003-01-01;11086
SA;2004-01-01;11562
SA;2005-01-01;12055
SA;2006-01-01;12593
SA;2007-01-01;13363
SA;2008-01-01;13363
SA;2009-01-01;13363
SA;2010-01-01;14294
SA;2011-01-01;15284
SA;2012-01-01;15284
SA;2013-01-01;16215
SA;2014-01-01;17002
SA;2015-01-01;19408
SA;2016-01-01;22674
SA;2017-01-01;25865
SA;2018-01-01;29264
RS;1980-01-01;0
RS;1981-01-01;0
RS;1982-01-01;0
RS;1983-01-01;0
RS;1984-01-01;0
RS;1985-01-01;0
RS;1986-01-01;0
RS;1987-01-01;0
RS;1988-01-01;0
RS;1989-01-01;0
