Code;Date;Number
KI;1983-01-01;-1
KI;1984-01-01;-1
KI;1985-01-01;1
KI;1986-01-01;-1
KI;1987-01-01;-1
KI;1988-01-01;-1
KI;1989-01-01;-1
KI;1990-01-01;-1
KI;1991-01-01;-1
KI;1992-01-01;-1
KI;1993-01-01;-1
KI;1994-01-01;-1
KI;1995-01-01;-1
KI;1996-01-01;-1
KI;1997-01-01;-1
KI;1998-01-01;-1
KI;1999-01-01;2
KI;2000-01-01;-1
KI;2001-01-01;-1
KI;2002-01-01;-1
KI;2003-01-01;-1
KI;2004-01-01;-1
KI;2005-01-01;-1
KI;2006-01-01;-1
KI;2007-01-01;-1
KI;2008-01-01;-1
KI;2009-01-01;-1
KI;2010-01-01;-1
KI;2011-01-01;-1
KI;2012-01-01;-1
KI;2013-01-01;-1
KI;2014-01-01;-1
KI;2015-01-01;-1
KI;2016-01-01;-1
KI;2017-01-01;-1
KI;2018-01-01;-1
KW;1980-01-01;-1
KW;1981-01-01;-1
KW;1982-01-01;-1
KW;1983-01-01;-1
KW;1984-01-01;-1
KW;1985-01-01;-1
KW;1986-01-01;-1
KW;1987-01-01;-1
KW;1988-01-01;-1
KW;1989-01-01;-1
KW;1990-01-01;-1
KW;1991-01-01;-1
KW;1992-01-01;-1
KW;1993-01-01;-1
KW;1994-01-01;-1
KW;1995-01-01;-1
KW;1996-01-01;-1
KW;1997-01-01;-1
KW;1998-01-01;-1
KW;1999-01-01;-1
KW;2000-01-01;-1
KW;2001-01-01;-1
KW;2002-01-01;-1
KW;2003-01-01;-1
KW;2004-01-01;-1
KW;2005-01-01;-1
KW;2006-01-01;-1
KW;2007-01-01;-1
KW;2008-01-01;-1
KW;2009-01-01;-1
KW;2010-01-01;-1
KW;2011-01-01;-1
KW;2012-01-01;-1
KW;2013-01-01;-1
KW;2014-01-01;-1
KW;2015-01-01;228
KW;2016-01-01;50
KW;2017-01-01;-1
KW;2018-01-01;257
KG;1980-01-01;-1
KG;1981-01-01;-1
KG;1982-01-01;-1
KG;1983-01-01;-1
KG;1984-01-01;-1
KG;1985-01-01;-1
KG;1986-01-01;-1
KG;1987-01-01;-1
KG;1988-01-01;-1
KG;1989-01-01;-1
KG;1990-01-01;-1
KG;1991-01-01;-1
KG;1992-01-01;-1
KG;1993-01-01;-1
KG;1994-01-01;391
KG;1995-01-01;148
KG;1996-01-01;268
KG;1997-01-01;207
KG;1998-01-01;123
KG;1999-01-01;62
KG;2000-01-01;84
KG;2001-01-01;98
KG;2002-01-01;128
KG;2003-01-01;180
KG;2004-01-01;149
KG;2005-01-01;131
KG;2006-01-01;127
KG;2007-01-01;158
KG;2008-01-01;138
KG;2009-01-01;149
KG;2010-01-01;140
KG;2011-01-01;129
KG;2012-01-01;111
KG;2013-01-01;114
KG;2014-01-01;139
KG;2015-01-01;126
KG;2016-01-01;89
KG;2017-01-01;146
KG;2018-01-01;-1
LA;1980-01-01;-1
LA;1981-01-01;-1
LA;1982-01-01;-1
LA;1983-01-01;-1
LA;1984-01-01;-1
LA;1985-01-01;-1
LA;1986-01-01;-1
LA;1987-01-01;-1
LA;1988-01-01;-1
LA;1989-01-01;-1
LA;1990-01-01;-1
LA;1991-01-01;-1
LA;1992-01-01;-1
LA;1993-01-01;-1
LA;1994-01-01;-1
LA;1995-01-01;-1
LA;1996-01-01;-1
LA;1997-01-01;-1
LA;1998-01-01;-1
LA;1999-01-01;-1
LA;2000-01-01;-1
LA;2001-01-01;-1
LA;2002-01-01;-1
LA;2003-01-01;-1
LA;2004-01-01;11
LA;2005-01-01;7
LA;2006-01-01;19
LA;2007-01-01;23
LA;2008-01-01;37
LA;2009-01-01;18
LA;2010-01-01;20
LA;2011-01-01;43
LA;2012-01-01;53
LA;2013-01-01;70
LA;2014-01-01;44
LA;2015-01-01;62
LA;2016-01-01;63
LA;2017-01-01;100
LA;2018-01-01;59
R4;1980-01-01;-1
R4;1981-01-01;-1
R4;1982-01-01;-1
R4;1983-01-01;-1
R4;1984-01-01;-1
R4;1985-01-01;-1
R4;1986-01-01;-1
R4;1987-01-01;-1
R4;1988-01-01;-1
R4;1989-01-01;-1
R4;1990-01-01;-1
R4;1991-01-01;-1
R4;1992-01-01;-1
R4;1993-01-01;-1
R4;1994-01-01;-1
R4;1995-01-01;-1
R4;1996-01-01;-1
R4;1997-01-01;42100
R4;1998-01-01;43400
R4;1999-01-01;46600
R4;2000-01-01;48300
R4;2001-01-01;46800
R4;2002-01-01;43900
R4;2003-01-01;43100
R4;2004-01-01;44900
R4;2005-01-01;50200
R4;2006-01-01;54700
R4;2007-01-01;58000
R4;2008-01-01;59500
R4;2009-01-01;52200
R4;2010-01-01;55400
R4;2011-01-01;60100
R4;2012-01-01;63100
R4;2013-01-01;63000
R4;2014-01-01;63600
R4;2015-01-01;64600
R4;2016-01-01;60100
R4;2017-01-01;57500
R4;2018-01-01;56000
LV;1980-01-01;-1
LV;1981-01-01;-1
LV;1982-01-01;-1
LV;1983-01-01;-1
LV;1984-01-01;-1
LV;1985-01-01;-1
LV;1986-01-01;-1
LV;1987-01-01;-1
LV;1988-01-01;-1
LV;1989-01-01;-1
LV;1990-01-01;-1
LV;1991-01-01;-1
LV;1992-01-01;143
LV;1993-01-01;318
LV;1994-01-01;266
LV;1995-01-01;300
LV;1996-01-01;469
LV;1997-01-01;202
LV;1998-01-01;285
LV;1999-01-01;182
LV;2000-01-01;179
LV;2001-01-01;180
LV;2002-01-01;214
LV;2003-01-01;115
LV;2004-01-01;151
LV;2005-01-01;169
LV;2006-01-01;151
LV;2007-01-01;147
LV;2008-01-01;215
LV;2009-01-01;243
LV;2010-01-01;185
LV;2011-01-01;183
LV;2012-01-01;205
LV;2013-01-01;233
LV;2014-01-01;107
LV;2015-01-01;137
LV;2016-01-01;113
LV;2017-01-01;97
LV;2018-01-01;110
LB;1980-01-01;-1
LB;1981-01-01;-1
LB;1982-01-01;-1
LB;1983-01-01;-1
LB;1984-01-01;-1
LB;1985-01-01;-1
LB;1986-01-01;-1
LB;1987-01-01;-1
LB;1988-01-01;-1
LB;1989-01-01;-1
LB;1990-01-01;-1
LB;1991-01-01;-1
LB;1992-01-01;-1
LB;1993-01-01;-1
LB;1994-01-01;-1
LB;1995-01-01;-1
LB;1996-01-01;-1
LB;1997-01-01;-1
LB;1998-01-01;-1
LB;1999-01-01;-1
LB;2000-01-01;-1
LB;2001-01-01;-1
LB;2002-01-01;-1
LB;2003-01-01;-1
LB;2004-01-01;234
LB;2005-01-01;246
LB;2006-01-01;316
LB;2007-01-01;371
LB;2008-01-01;345
LB;2009-01-01;376
LB;2010-01-01;386
LB;2011-01-01;282
LB;2012-01-01;-1
LB;2013-01-01;355
LB;2014-01-01;341
LB;2015-01-01;304
LB;2016-01-01;-1
LB;2017-01-01;-1
LB;2018-01-01;-1
LS;1980-01-01;-1
LS;1981-01-01;-1
LS;1982-01-01;-1
LS;1983-01-01;-1
LS;1984-01-01;-1
LS;1985-01-01;-1
LS;1986-01-01;-1
LS;1987-01-01;-1
LS;1988-01-01;-1
LS;1989-01-01;14
LS;1990-01-01;-1
LS;1991-01-01;-1
LS;1992-01-01;-1
LS;1993-01-01;-1
LS;1994-01-01;-1
LS;1995-01-01;10
LS;1996-01-01;1
LS;1997-01-01;-1
LS;1998-01-01;-1
LS;1999-01-01;-1
LS;2000-01-01;-1
LS;2001-01-01;-1
LS;2002-01-01;-1
LS;2003-01-01;-1
LS;2004-01-01;-1
LS;2005-01-01;-1
LS;2006-01-01;-1
LS;2007-01-01;-1
LS;2008-01-01;-1
LS;2009-01-01;-1
LS;2010-01-01;-1
LS;2011-01-01;-1
LS;2012-01-01;-1
LS;2013-01-01;-1
LS;2014-01-01;-1
LS;2015-01-01;-1
LS;2016-01-01;-1
LS;2017-01-01;-1
LS;2018-01-01;-1
LR;1980-01-01;-1
LR;1981-01-01;-1
LR;1982-01-01;-1
LR;1983-01-01;-1
LR;1984-01-01;-1
LR;1985-01-01;-1
LR;1986-01-01;-1
LR;1987-01-01;-1
LR;1988-01-01;-1
LR;1989-01-01;-1
LR;1990-01-01;-1
LR;1991-01-01;17
LR;1992-01-01;-1
LR;1993-01-01;35
LR;1994-01-01;-1
LR;1995-01-01;-1
LR;1996-01-01;-1
LR;1997-01-01;-1
LR;1998-01-01;-1
LR;1999-01-01;-1
LR;2000-01-01;-1
LR;2001-01-01;-1
LR;2002-01-01;-1
LR;2003-01-01;-1
LR;2004-01-01;-1
LR;2005-01-01;-1
LR;2006-01-01;-1
LR;2007-01-01;-1
LR;2008-01-01;-1
LR;2009-01-01;-1
LR;2010-01-01;-1
LR;2011-01-01;-1
LR;2012-01-01;-1
LR;2013-01-01;-1
LR;2014-01-01;-1
LR;2015-01-01;-1
LR;2016-01-01;-1
LR;2017-01-01;-1
LR;2018-01-01;-1
LY;1980-01-01;-1
LY;1981-01-01;-1
LY;1982-01-01;-1
LY;1983-01-01;-1
LY;1984-01-01;-1
LY;1985-01-01;-1
LY;1986-01-01;-1
LY;1987-01-01;-1
LY;1988-01-01;-1
LY;1989-01-01;27
LY;1990-01-01;57
LY;1991-01-01;47
LY;1992-01-01;-1
LY;1993-01-01;36
LY;1994-01-01;31
LY;1995-01-01;43
LY;1996-01-01;35
LY;1997-01-01;-1
LY;1998-01-01;-1
LY;1999-01-01;-1
LY;2000-01-01;-1
LY;2001-01-01;-1
LY;2002-01-01;-1
LY;2003-01-01;-1
LY;2004-01-01;-1
LY;2005-01-01;-1
LY;2006-01-01;-1
LY;2007-01-01;-1
LY;2008-01-01;-1
LY;2009-01-01;-1
LY;2010-01-01;-1
LY;2011-01-01;-1
LY;2012-01-01;-1
LY;2013-01-01;-1
LY;2014-01-01;-1
LY;2015-01-01;-1
LY;2016-01-01;-1
LY;2017-01-01;-1
LY;2018-01-01;-1
LT;1980-01-01;-1
LT;1981-01-01;-1
LT;1982-01-01;-1
LT;1983-01-01;-1
LT;1984-01-01;-1
LT;1985-01-01;-1
LT;1986-01-01;-1
LT;1987-01-01;-1
LT;1988-01-01;-1
LT;1989-01-01;-1
LT;1990-01-01;-1
LT;1991-01-01;29
LT;1992-01-01;251
LT;1993-01-01;1449
LT;1994-01-01;292
LT;1995-01-01;133
LT;1996-01-01;178
LT;1997-01-01;202
LT;1998-01-01;205
LT;1999-01-01;157
LT;2000-01-01;127
LT;2001-01-01;123
LT;2002-01-01;131
LT;2003-01-01;113
LT;2004-01-01;114
LT;2005-01-01;115
LT;2006-01-01;99
LT;2007-01-01;82
LT;2008-01-01;105
LT;2009-01-01;107
LT;2010-01-01;114
LT;2011-01-01;108
LT;2012-01-01;124
LT;2013-01-01;137
LT;2014-01-01;165
LT;2015-01-01;119
LT;2016-01-01;153
LT;2017-01-01;127
LT;2018-01-01;105
W3;1980-01-01;-1
W3;1981-01-01;-1
W3;1982-01-01;-1
W3;1983-01-01;-1
W3;1984-01-01;-1
W3;1985-01-01;-1
W3;1986-01-01;-1
W3;1987-01-01;-1
W3;1988-01-01;-1
W3;1989-01-01;-1
W3;1990-01-01;-1
W3;1991-01-01;-1
W3;1992-01-01;-1
W3;1993-01-01;-1
W3;1994-01-01;-1
W3;1995-01-01;-1
W3;1996-01-01;-1
W3;1997-01-01;31200
W3;1998-01-01;28600
W3;1999-01-01;25500
W3;2000-01-01;30700
W3;2001-01-01;33600
W3;2002-01-01;25900
W3;2003-01-01;28000
W3;2004-01-01;36000
W3;2005-01-01;45400
W3;2006-01-01;52300
W3;2007-01-01;60400
W3;2008-01-01;62400
W3;2009-01-01;56900
W3;2010-01-01;65700
W3;2011-01-01;68800
W3;2012-01-01;70700
W3;2013-01-01;71700
W3;2014-01-01;72300
W3;2015-01-01;76400
W3;2016-01-01;76400
W3;2017-01-01;78700
W3;2018-01-01;84900
W4;1980-01-01;-1
W4;1981-01-01;-1
W4;1982-01-01;-1
W4;1983-01-01;-1
W4;1984-01-01;-1
W4;1985-01-01;-1
W4;1986-01-01;-1
W4;1987-01-01;-1
W4;1988-01-01;-1
W4;1989-01-01;-1
W4;1990-01-01;-1
W4;1991-01-01;-1
W4;1992-01-01;-1
W4;1993-01-01;-1
W4;1994-01-01;-1
W4;1995-01-01;-1
W4;1996-01-01;-1
W4;1997-01-01;900
W4;1998-01-01;800
W4;1999-01-01;900
W4;2000-01-01;1200
W4;2001-01-01;1200
W4;2002-01-01;1100
W4;2003-01-01;1000
W4;2004-01-01;1000
W4;2005-01-01;6900
W4;2006-01-01;7700
W4;2007-01-01;8400
W4;2008-01-01;8900
W4;2009-01-01;9300
W4;2010-01-01;9500
W4;2011-01-01;9500
W4;2012-01-01;10100
W4;2013-01-01;1700
W4;2014-01-01;1900
W4;2015-01-01;1800
W4;2016-01-01;1700
W4;2017-01-01;2100
W4;2018-01-01;2300
LU;1980-01-01;994
LU;1981-01-01;817
LU;1982-01-01;710
LU;1983-01-01;-1
LU;1984-01-01;554
LU;1985-01-01;520
LU;1986-01-01;487
LU;1987-01-01;369
LU;1988-01-01;316
LU;1989-01-01;227
LU;1990-01-01;206
LU;1991-01-01;171
LU;1992-01-01;-1
LU;1993-01-01;239
LU;1994-01-01;124
LU;1995-01-01;104
LU;1996-01-01;129
LU;1997-01-01;150
LU;1998-01-01;112
LU;1999-01-01;110
LU;2000-01-01;176
LU;2001-01-01;121
LU;2002-01-01;83
LU;2003-01-01;24
LU;2004-01-01;41
LU;2005-01-01;88
LU;2006-01-01;52
LU;2007-01-01;40
LU;2008-01-01;71
LU;2009-01-01;84
LU;2010-01-01;100
LU;2011-01-01;128
LU;2012-01-01;161
LU;2013-01-01;169
LU;2014-01-01;218
LU;2015-01-01;247
LU;2016-01-01;444
LU;2017-01-01;668
LU;2018-01-01;395
MG;1980-01-01;-1
MG;1981-01-01;-1
MG;1982-01-01;-1
MG;1983-01-01;-1
MG;1984-01-01;-1
MG;1985-01-01;-1
MG;1986-01-01;-1
MG;1987-01-01;-1
MG;1988-01-01;-1
MG;1989-01-01;-1
MG;1990-01-01;-1
MG;1991-01-01;-1
MG;1992-01-01;-1
MG;1993-01-01;-1
MG;1994-01-01;29
MG;1995-01-01;38
MG;1996-01-01;30
MG;1997-01-01;45
MG;1998-01-01;44
MG;1999-01-01;47
MG;2000-01-01;55
MG;2001-01-01;38
MG;2002-01-01;29
MG;2003-01-01;23
MG;2004-01-01;38
MG;2005-01-01;42
MG;2006-01-01;44
MG;2007-01-01;76
MG;2008-01-01;77
MG;2009-01-01;44
MG;2010-01-01;43
MG;2011-01-01;61
MG;2012-01-01;44
MG;2013-01-01;51
MG;2014-01-01;34
MG;2015-01-01;19
MG;2016-01-01;36
MG;2017-01-01;51
MG;2018-01-01;46
MW;1980-01-01;53
MW;1981-01-01;48
MW;1982-01-01;52
MW;1983-01-01;38
MW;1984-01-01;26
MW;1985-01-01;35
MW;1986-01-01;39
MW;1987-01-01;53
MW;1988-01-01;34
MW;1989-01-01;35
MW;1990-01-01;33
MW;1991-01-01;22
MW;1992-01-01;14
MW;1993-01-01;18
MW;1994-01-01;13
MW;1995-01-01;34
MW;1996-01-01;32
MW;1997-01-01;28
MW;1998-01-01;20
MW;1999-01-01;1
MW;2000-01-01;20
MW;2001-01-01;-1
MW;2002-01-01;-1
MW;2003-01-01;-1
MW;2004-01-01;-1
MW;2005-01-01;1
MW;2006-01-01;-1
MW;2007-01-01;-1
MW;2008-01-01;-1
MW;2009-01-01;-1
MW;2010-01-01;1
MW;2011-01-01;3
MW;2012-01-01;4
MW;2013-01-01;4
MW;2014-01-01;5
MW;2015-01-01;6
MW;2016-01-01;4
MW;2017-01-01;-1
MW;2018-01-01;-1
MY;1980-01-01;-1
MY;1981-01-01;-1
MY;1982-01-01;-1
MY;1983-01-01;-1
MY;1984-01-01;-1
MY;1985-01-01;1337
MY;1986-01-01;262
MY;1987-01-01;3266
MY;1988-01-01;1620
MY;1989-01-01;1887
MY;1990-01-01;2305
MY;1991-01-01;2427
MY;1992-01-01;2411
MY;1993-01-01;2882
MY;1994-01-01;3587
MY;1995-01-01;4052
MY;1996-01-01;5575
MY;1997-01-01;6451
MY;1998-01-01;5963
MY;1999-01-01;5842
MY;2000-01-01;6227
MY;2001-01-01;5934
MY;2002-01-01;4937
MY;2003-01-01;5062
MY;2004-01-01;5442
MY;2005-01-01;6286
MY;2006-01-01;4800
MY;2007-01-01;2372
MY;2008-01-01;5303
MY;2009-01-01;5737
MY;2010-01-01;6383
MY;2011-01-01;6452
MY;2012-01-01;6940
MY;2013-01-01;7205
MY;2014-01-01;7620
MY;2015-01-01;7727
MY;2016-01-01;7236
MY;2017-01-01;7072
MY;2018-01-01;7295
ML;1980-01-01;7
ML;1981-01-01;8
ML;1982-01-01;2
ML;1983-01-01;-1
ML;1984-01-01;-1
ML;1985-01-01;1
ML;1986-01-01;-1
ML;1987-01-01;-1
ML;1988-01-01;1
ML;1989-01-01;-1
ML;1990-01-01;3
ML;1991-01-01;1
ML;1992-01-01;-1
ML;1993-01-01;11
ML;1994-01-01;2
ML;1995-01-01;8
ML;1996-01-01;3
ML;1997-01-01;5
ML;1998-01-01;5
ML;1999-01-01;4
ML;2000-01-01;-1
ML;2001-01-01;4
ML;2002-01-01;4
ML;2003-01-01;-1
ML;2004-01-01;-1
ML;2005-01-01;4
ML;2006-01-01;1
ML;2007-01-01;3
ML;2008-01-01;1
ML;2009-01-01;8
ML;2010-01-01;1
ML;2011-01-01;-1
ML;2012-01-01;-1
ML;2013-01-01;-1
ML;2014-01-01;-1
ML;2015-01-01;-1
ML;2016-01-01;-1
ML;2017-01-01;-1
ML;2018-01-01;-1
MT;1980-01-01;24
MT;1981-01-01;23
MT;1982-01-01;18
MT;1983-01-01;20
MT;1984-01-01;15
MT;1985-01-01;20
MT;1986-01-01;17
MT;1987-01-01;22
MT;1988-01-01;17
MT;1989-01-01;15
MT;1990-01-01;19
MT;1991-01-01;27
MT;1992-01-01;25
MT;1993-01-01;24
MT;1994-01-01;42
MT;1995-01-01;24
MT;1996-01-01;24
MT;1997-01-01;46
MT;1998-01-01;34
MT;1999-01-01;83
MT;2000-01-01;116
MT;2001-01-01;133
MT;2002-01-01;202
MT;2003-01-01;-1
MT;2004-01-01;471
MT;2005-01-01;-1
MT;2006-01-01;805
MT;2007-01-01;39
MT;2008-01-01;48
MT;2009-01-01;29
MT;2010-01-01;19
MT;2011-01-01;15
MT;2012-01-01;17
MT;2013-01-01;17
MT;2014-01-01;13
MT;2015-01-01;11
MT;2016-01-01;4
MT;2017-01-01;-1
MT;2018-01-01;-1
MU;1980-01-01;10
MU;1981-01-01;21
MU;1982-01-01;8
MU;1983-01-01;-1
MU;1984-01-01;-1
MU;1985-01-01;9
MU;1986-01-01;21
MU;1987-01-01;5
MU;1988-01-01;17
MU;1989-01-01;11
MU;1990-01-01;4
MU;1991-01-01;10
MU;1992-01-01;12
MU;1993-01-01;6
MU;1994-01-01;17
MU;1995-01-01;7
MU;1996-01-01;22
MU;1997-01-01;15
MU;1998-01-01;15
MU;1999-01-01;-1
MU;2000-01-01;-1
MU;2001-01-01;-1
MU;2002-01-01;-1
MU;2003-01-01;-1
MU;2004-01-01;-1
MU;2005-01-01;-1
MU;2006-01-01;-1
MU;2007-01-01;21
MU;2008-01-01;24
MU;2009-01-01;20
MU;2010-01-01;16
MU;2011-01-01;20
MU;2012-01-01;18
MU;2013-01-01;20
MU;2014-01-01;21
MU;2015-01-01;21
MU;2016-01-01;38
MU;2017-01-01;19
MU;2018-01-01;29
MX;1980-01-01;5472
MX;1981-01-01;5997
MX;1982-01-01;5313
MX;1983-01-01;4591
MX;1984-01-01;4459
MX;1985-01-01;3681
MX;1986-01-01;3700
MX;1987-01-01;4251
MX;1988-01-01;4400
MX;1989-01-01;4574
MX;1990-01-01;5061
MX;1991-01-01;5271
MX;1992-01-01;7695
MX;1993-01-01;8212
MX;1994-01-01;9944
MX;1995-01-01;5393
MX;1996-01-01;6751
MX;1997-01-01;10531
MX;1998-01-01;10893
MX;1999-01-01;12110
MX;2000-01-01;13061
MX;2001-01-01;13565
MX;2002-01-01;13062
MX;2003-01-01;12207
MX;2004-01-01;13198
MX;2005-01-01;14435
MX;2006-01-01;15505
MX;2007-01-01;16599
MX;2008-01-01;16581
MX;2009-01-01;14281
MX;2010-01-01;14576
MX;2011-01-01;14055
MX;2012-01-01;15314
MX;2013-01-01;15444
MX;2014-01-01;16135
MX;2015-01-01;18071
MX;2016-01-01;17413
MX;2017-01-01;17184
MX;2018-01-01;16424
MC;1980-01-01;68
MC;1981-01-01;76
MC;1982-01-01;46
MC;1983-01-01;65
MC;1984-01-01;62
MC;1985-01-01;69
MC;1986-01-01;50
MC;1987-01-01;74
MC;1988-01-01;83
MC;1989-01-01;59
MC;1990-01-01;77
MC;1991-01-01;54
MC;1992-01-01;22
MC;1993-01-01;21
MC;1994-01-01;35
MC;1995-01-01;30
MC;1996-01-01;39
MC;1997-01-01;33
MC;1998-01-01;19
MC;1999-01-01;29
MC;2000-01-01;13
MC;2001-01-01;20
MC;2002-01-01;12
MC;2003-01-01;8
MC;2004-01-01;9
MC;2005-01-01;7
MC;2006-01-01;13
MC;2007-01-01;16
MC;2008-01-01;10
MC;2009-01-01;10
MC;2010-01-01;11
MC;2011-01-01;9
MC;2012-01-01;8
MC;2013-01-01;5
MC;2014-01-01;10
MC;2015-01-01;6
MC;2016-01-01;14
MC;2017-01-01;35
MC;2018-01-01;15
MN;1980-01-01;-1
MN;1981-01-01;-1
MN;1982-01-01;-1
MN;1983-01-01;44
MN;1984-01-01;45
MN;1985-01-01;2
MN;1986-01-01;-1
MN;1987-01-01;-1
MN;1988-01-01;7
MN;1989-01-01;2
MN;1990-01-01;-1
MN;1991-01-01;29
MN;1992-01-01;28
MN;1993-01-01;61
MN;1994-01-01;149
MN;1995-01-01;182
MN;1996-01-01;137
MN;1997-01-01;189
MN;1998-01-01;180
MN;1999-01-01;-1
MN;2000-01-01;-1
MN;2001-01-01;182
MN;2002-01-01;226
MN;2003-01-01;253
MN;2004-01-01;229
MN;2005-01-01;187
MN;2006-01-01;213
MN;2007-01-01;-1
MN;2008-01-01;-1
MN;2009-01-01;143
MN;2010-01-01;179
MN;2011-01-01;-1
MN;2012-01-01;-1
MN;2013-01-01;265
MN;2014-01-01;265
MN;2015-01-01;237
MN;2016-01-01;219
MN;2017-01-01;228
MN;2018-01-01;161
ME;1980-01-01;-1
ME;1981-01-01;-1
ME;1982-01-01;-1
ME;1983-01-01;-1
ME;1984-01-01;-1
ME;1985-01-01;-1
ME;1986-01-01;-1
ME;1987-01-01;-1
ME;1988-01-01;-1
ME;1989-01-01;-1
ME;1990-01-01;-1
ME;1991-01-01;-1
ME;1992-01-01;-1
ME;1993-01-01;-1
ME;1994-01-01;-1
ME;1995-01-01;-1
ME;1996-01-01;-1
ME;1997-01-01;-1
ME;1998-01-01;-1
ME;1999-01-01;-1
ME;2000-01-01;-1
ME;2001-01-01;-1
ME;2002-01-01;-1
ME;2003-01-01;-1
ME;2004-01-01;-1
ME;2005-01-01;-1
ME;2006-01-01;-1
ME;2007-01-01;-1
ME;2008-01-01;917
ME;2009-01-01;-1
ME;2010-01-01;159
ME;2011-01-01;103
ME;2012-01-01;78
ME;2013-01-01;23
ME;2014-01-01;13
ME;2015-01-01;23
ME;2016-01-01;10
ME;2017-01-01;10
ME;2018-01-01;3
MA;1980-01-01;344
MA;1981-01-01;335
MA;1982-01-01;331
MA;1983-01-01;316
MA;1984-01-01;322
MA;1985-01-01;290
MA;1986-01-01;254
MA;1987-01-01;306
MA;1988-01-01;321
MA;1989-01-01;264
MA;1990-01-01;329
MA;1991-01-01;356
MA;1992-01-01;-1
MA;1993-01-01;298
MA;1994-01-01;360
MA;1995-01-01;381
MA;1996-01-01;327
MA;1997-01-01;462
MA;1998-01-01;498
MA;1999-01-01;-1
MA;2000-01-01;104
MA;2001-01-01;-1
MA;2002-01-01;528
MA;2003-01-01;-1
MA;2004-01-01;561
MA;2005-01-01;660
MA;2006-01-01;910
MA;2007-01-01;932
MA;2008-01-01;1011
MA;2009-01-01;991
MA;2010-01-01;1034
MA;2011-01-01;1049
MA;2012-01-01;1040
MA;2013-01-01;1144
MA;2014-01-01;1097
MA;2015-01-01;1021
MA;2016-01-01;1303
MA;2017-01-01;2224
MA;2018-01-01;2537
MZ;1980-01-01;-1
MZ;1981-01-01;-1
MZ;1982-01-01;-1
MZ;1983-01-01;-1
MZ;1984-01-01;-1
MZ;1985-01-01;-1
MZ;1986-01-01;-1
MZ;1987-01-01;-1
MZ;1988-01-01;-1
MZ;1989-01-01;-1
MZ;1990-01-01;-1
MZ;1991-01-01;-1
MZ;1992-01-01;-1
MZ;1993-01-01;-1
MZ;1994-01-01;-1
MZ;1995-01-01;-1
MZ;1996-01-01;-1
MZ;1997-01-01;-1
MZ;1998-01-01;-1
MZ;1999-01-01;20
MZ;2000-01-01;8
MZ;2001-01-01;1
MZ;2002-01-01;9
MZ;2003-01-01;16
MZ;2004-01-01;4
MZ;2005-01-01;14
MZ;2006-01-01;18
MZ;2007-01-01;44
MZ;2008-01-01;16
MZ;2009-01-01;24
MZ;2010-01-01;40
MZ;2011-01-01;23
MZ;2012-01-01;40
MZ;2013-01-01;43
MZ;2014-01-01;60
MZ;2015-01-01;54
MZ;2016-01-01;40
MZ;2017-01-01;50
MZ;2018-01-01;47
NA;1980-01-01;-1
NA;1981-01-01;-1
NA;1982-01-01;-1
NA;1983-01-01;-1
NA;1984-01-01;-1
NA;1985-01-01;-1
NA;1986-01-01;-1
NA;1987-01-01;-1
NA;1988-01-01;-1
NA;1989-01-01;-1
NA;1990-01-01;163
NA;1991-01-01;133
NA;1992-01-01;-1
NA;1993-01-01;133
NA;1994-01-01;-1
NA;1995-01-01;-1
NA;1996-01-01;-1
NA;1997-01-01;-1
NA;1998-01-01;-1
NA;1999-01-01;-1
NA;2000-01-01;-1
NA;2001-01-01;-1
NA;2002-01-01;-1
NA;2003-01-01;-1
NA;2004-01-01;-1
NA;2005-01-01;-1
NA;2006-01-01;-1
NA;2007-01-01;-1
NA;2008-01-01;-1
NA;2009-01-01;-1
NA;2010-01-01;-1
NA;2011-01-01;-1
NA;2012-01-01;-1
NA;2013-01-01;-1
NA;2014-01-01;-1
NA;2015-01-01;24
NA;2016-01-01;32
NA;2017-01-01;25
NA;2018-01-01;36
NP;1980-01-01;2
NP;1981-01-01;-1
NP;1982-01-01;3
NP;1983-01-01;-1
NP;1984-01-01;-1
NP;1985-01-01;1
NP;1986-01-01;-1
NP;1987-01-01;-1
NP;1988-01-01;-1
NP;1989-01-01;-1
NP;1990-01-01;-1
NP;1991-01-01;-1
NP;1992-01-01;3
NP;1993-01-01;9
NP;1994-01-01;5
NP;1995-01-01;8
NP;1996-01-01;-1
NP;1997-01-01;-1
NP;1998-01-01;-1
NP;1999-01-01;-1
NP;2000-01-01;-1
NP;2001-01-01;-1
NP;2002-01-01;-1
NP;2003-01-01;-1
NP;2004-01-01;-1
NP;2005-01-01;-1
NP;2006-01-01;-1
NP;2007-01-01;-1
NP;2008-01-01;-1
NP;2009-01-01;-1
NP;2010-01-01;-1
NP;2011-01-01;23
NP;2012-01-01;17
NP;2013-01-01;30
NP;2014-01-01;46
NP;2015-01-01;82
NP;2016-01-01;37
NP;2017-01-01;63
NP;2018-01-01;-1
NL;1980-01-01;7358
NL;1981-01-01;6125
NL;1982-01-01;5085
NL;1983-01-01;4500
NL;1984-01-01;3979
NL;1985-01-01;3596
NL;1986-01-01;3330
NL;1987-01-01;3171
NL;1988-01-01;3226
NL;1989-01-01;3198
NL;1990-01-01;2911
NL;1991-01-01;2200
NL;1992-01-01;2308
NL;1993-01-01;2293
NL;1994-01-01;2249
NL;1995-01-01;2692
NL;1996-01-01;2981
NL;1997-01-01;3028
